Count,Strip,Lot ID,MONTH,DAY,Date(측정 일자 및 시간),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variation,Group,Average
78,S0407,L820027537558,11,1,2021-11-01,1.13157,1.13081,1.12898,1.12519,1.12847,1.12359,1.12699,1.12868,1.14643,1.14022,1.11008,1.14626,1.13832,1.10561,1.10901,1.10582,1.11242,1.14696,1.14979,1.14987,1.14359,1.13861,1.11072,1.137,1.14149,1.14766,1.14809,0,0,0,0.07517,NG2,1.122
79,S0507,L820027537558,11,1,2021-11-01,1.13047,1.13187,1.13294,1.13102,1.13155,1.12915,1.12965,1.13153,1.14704,1.14143,1.11592,1.14581,1.14075,1.09961,1.10408,1.10218,1.14889,1.11064,1.14118,1.14508,1.15067,1.14919,1.1492,1.147,1.14637,1.14134,1.1415,0,0,0,0.08051,NG,1.123
80,S1406,L920112114440,11,4,2021-11-04,1.21314,1.22783,1.24296,1.24805,1.25353,1.25235,1.25701,1.2498,1.25161,1.25031,1.24427,1.2452,1.23528,1.21739,1.21374,1.23405,1.24396,1.24731,1.25213,1.25212,1.25693,1.25478,1.25714,0,0,0,0,0,0,0,0.044,B,1.244
81,S0206,L920112114440,11,4,2021-11-04,1.21412,1.22744,1.24003,1.25033,1.25153,1.2521,1.2554,1.25087,1.25552,1.25344,1.2443,1.24591,1.23227,1.21884,1.21451,1.23174,1.24161,1.24703,1.24974,1.25395,1.25289,1.25509,1.25946,0,0,0,0,0,0,0,0.04534,B,1.243
82,S1206,L920112114440,11,4,2021-11-04,1.21042,1.22841,1.24234,1.2499,1.25281,1.25388,1.25769,1.2525,1.25557,1.25475,1.24656,1.24568,1.23116,1.21222,1.21164,1.23421,1.24399,1.24861,1.25592,1.25567,1.2572,1.25777,1.25786,0,0,0,0,0,0,0,0.04744,B,1.244
83,S0106,L920112114440,11,4,2021-11-04,1.21671,1.22881,1.24209,1.25048,1.2554,1.25286,1.25937,1.2534,1.25684,1.25574,1.24835,1.24874,1.23515,1.22032,1.21529,1.23358,1.24458,1.24886,1.25547,1.25552,1.25739,1.25637,1.26348,0,0,0,0,0,0,0,0.04819,B,1.246
84,S0706,L920112114440,11,4,2021-11-04,1.21522,1.23108,1.24187,1.25026,1.25642,1.25718,1.25968,1.25317,1.25833,1.25664,1.24903,1.248,1.23537,1.21924,1.21437,1.23386,1.24477,1.25033,1.25707,1.25926,1.26014,1.25713,1.26256,0,0,0,0,0,0,0,0.04819,B,1.247
85,S0606,L920112114440,11,4,2021-11-04,1.21621,1.22661,1.24139,1.24876,1.25254,1.25276,1.25576,1.25561,1.25304,1.25262,1.24511,1.24636,1.23639,1.22055,1.21054,1.23167,1.24134,1.24546,1.25085,1.25362,1.25115,1.25688,1.26008,0,0,0,0,0,0,0,0.04954,B,1.244
86,S0604,L920112114440,11,4,2021-11-04,1.21576,1.23503,1.2453,1.2461,1.25337,1.25345,1.25314,1.25523,1.25696,1.25127,1.24634,1.24644,1.23613,1.22014,1.20793,1.22869,1.24233,1.24929,1.25599,1.25589,1.25766,1.25482,1.25471,0,0,0,0,0,0,0,0.04973,B,1.244
87,S1404,L920112114440,11,4,2021-11-04,1.21607,1.23308,1.24276,1.24549,1.25139,1.25155,1.2547,1.25256,1.25698,1.25156,1.2462,1.24596,1.23601,1.22025,1.20635,1.2256,1.24129,1.24814,1.25061,1.25211,1.25642,1.2517,1.2556,0,0,0,0,0,0,0,0.05063,B,1.243
88,S0104,L920112114440,11,4,2021-11-04,1.21536,1.23146,1.24282,1.24819,1.25228,1.25127,1.25718,1.25675,1.26223,1.25526,1.24791,1.24781,1.23436,1.2204,1.21045,1.22388,1.24074,1.24951,1.25671,1.25508,1.26011,1.25475,1.25768,0,0,0,0,0,0,0,0.05178,B,1.245
89,S0204,L920112114440,11,4,2021-11-04,1.2094,1.23411,1.24311,1.24821,1.25343,1.25487,1.25396,1.25478,1.26041,1.25358,1.24575,1.24726,1.23487,1.21375,1.20862,1.22939,1.2428,1.25302,1.2555,1.25371,1.25873,1.25153,1.25515,0,0,0,0,0,0,0,0.05179,B,1.244
90,S1506,L920112114440,11,4,2021-11-04,1.20633,1.2291,1.24133,1.24838,1.25312,1.25083,1.25553,1.24958,1.25316,1.25114,1.24358,1.24227,1.23343,1.20868,1.20815,1.23105,1.24292,1.24765,1.25106,1.25378,1.25433,1.2528,1.25854,0,0,0,0,0,0,0,0.05221,B,1.242
91,S1401,L920112114440,11,4,2021-11-04,1.21288,1.20742,1.21179,1.22276,1.22068,1.22057,1.21362,1.20733,1.20505,1.21775,1.23232,1.24459,1.24528,1.24977,1.25738,1.25553,1.25292,1.25329,1.25448,1.25081,1.24314,1.23748,1.22171,0,0,0,0,0,0,0,0.05233,B,1.232
92,S1505,L920112114440,11,4,2021-11-04,1.25509,1.24734,1.24737,1.25012,1.25165,1.24657,1.24136,1.23073,1.21647,1.20134,1.23134,1.24279,1.2411,1.25301,1.25356,1.25423,1.24956,1.24888,1.24999,1.24764,1.24141,1.23686,1.21506,0,0,0,0,0,0,0,0.05375,B,1.241
93,S1106,L920112114440,11,4,2021-11-04,1.20915,1.23043,1.24071,1.24799,1.25801,1.25318,1.25965,1.25519,1.25555,1.25335,1.24938,1.25163,1.2355,1.21581,1.20645,1.2333,1.24333,1.25094,1.25781,1.25563,1.26057,1.25804,1.25998,0,0,0,0,0,0,0,0.05412,B,1.245
94,S0406,L920112114440,11,4,2021-11-04,1.20681,1.23008,1.24135,1.25135,1.25592,1.25596,1.25675,1.25475,1.25816,1.2553,1.24616,1.24515,1.23451,1.21182,1.20914,1.23133,1.24202,1.24806,1.2527,1.25792,1.25418,1.2579,1.26128,0,0,0,0,0,0,0,0.05447,B,1.244
95,S1204,L920112114440,11,4,2021-11-04,1.20786,1.23309,1.2418,1.24556,1.25566,1.25527,1.25638,1.25858,1.25872,1.25232,1.24622,1.24755,1.23345,1.20956,1.20406,1.22928,1.24029,1.25004,1.25599,1.25536,1.25842,1.25296,1.25402,0,0,0,0,0,0,0,0.05466,B,1.244
96,S0704,L920112114440,11,4,2021-11-04,1.21224,1.2322,1.24391,1.24888,1.25586,1.2548,1.25698,1.25597,1.26153,1.25649,1.24902,1.2492,1.23386,1.21913,1.2066,1.22686,1.23978,1.25092,1.25639,1.25633,1.2603,1.25392,1.25913,0,0,0,0,0,0,0,0.05493,B,1.245
97,S1004,L920112114440,11,4,2021-11-04,1.20701,1.22972,1.24724,1.24993,1.25591,1.25948,1.25597,1.26189,1.26258,1.25682,1.24532,1.24811,1.23547,1.21427,1.2073,1.22886,1.24283,1.25238,1.25707,1.25781,1.25919,1.25997,1.25838,0,0,0,0,0,0,0,0.05557,B,1.246
98,S0605,L920112114440,11,4,2021-11-04,1.25596,1.25255,1.25268,1.25266,1.25469,1.24922,1.24549,1.23068,1.21789,1.20362,1.2334,1.24566,1.24485,1.25088,1.25923,1.25864,1.25248,1.25458,1.25395,1.24634,1.24378,1.23722,1.21606,0,0,0,0,0,0,0,0.05561,B,1.244
99,S1005,L920112114440,11,4,2021-11-04,1.25975,1.24909,1.25862,1.25432,1.25584,1.25042,1.24658,1.23549,1.22093,1.20334,1.23559,1.24781,1.24866,1.25951,1.25708,1.25815,1.25857,1.25401,1.25496,1.25257,1.24676,1.24131,1.22024,0,0,0,0,0,0,0,0.05641,B,1.247
100,S1006,L920112114440,11,4,2021-11-04,1.21732,1.22468,1.2394,1.24899,1.25441,1.25491,1.25679,1.25479,1.25979,1.25747,1.24553,1.24783,1.23294,1.21962,1.20776,1.22846,1.24241,1.2453,1.25359,1.25688,1.25458,1.25939,1.26431,0,0,0,0,0,0,0,0.05655,B,1.245
101,S1007,L920112114440,11,4,2021-11-04,1.25758,1.25579,1.25832,1.25496,1.25519,1.25104,1.24437,1.24056,1.21932,1.21615,1.23463,1.24906,1.25071,1.2539,1.22553,1.2069,1.21488,1.21725,1.22123,1.2181,1.21517,1.20342,1.20062,0,0,0,0,0,0,0,0.0577,B,1.233
102,S0806,L920112114440,11,4,2021-11-04,1.20515,1.23021,1.24213,1.25373,1.2555,1.25652,1.26237,1.25549,1.25808,1.25516,1.25017,1.24836,1.23476,1.2098,1.2108,1.23492,1.24584,1.25495,1.25671,1.25863,1.26148,1.25985,1.26288,0,0,0,0,0,0,0,0.05773,B,1.246
103,S0603,L920112114440,11,4,2021-11-04,1.2561,1.2565,1.25397,1.25237,1.25494,1.24599,1.24231,1.23812,1.21633,1.19956,1.23282,1.24601,1.24442,1.25107,1.25604,1.2536,1.2549,1.25443,1.25766,1.25125,1.24646,1.23078,1.21347,0,0,0,0,0,0,0,0.0581,B,1.244
104,S0201,L920112114440,11,4,2021-11-04,1.21949,1.20412,1.2138,1.22054,1.21661,1.20925,1.20759,1.20275,1.2006,1.21697,1.23509,1.24477,1.24572,1.25753,1.25872,1.25512,1.25348,1.25302,1.25454,1.24845,1.24296,1.23933,1.21986,0,0,0,0,0,0,0,0.05812,B,1.231
105,S0602,L920112114440,11,4,2021-11-04,1.19822,1.20387,1.20729,1.2107,1.21469,1.21775,1.21686,1.21522,1.21364,1.25259,1.24488,1.24746,1.23782,1.2236,1.21504,1.23395,1.24259,1.24831,1.25366,1.25246,1.25364,1.25627,1.25653,0,0,0,0,0,0,0,0.05831,B,1.231
106,S0404,L920112114440,11,4,2021-11-04,1.20858,1.23017,1.24453,1.24856,1.2523,1.25761,1.25431,1.25584,1.25947,1.25394,1.24715,1.24819,1.23435,1.21286,1.2008,1.22644,1.24194,1.2507,1.25589,1.25842,1.25608,1.25587,1.2558,0,0,0,0,0,0,0,0.05867,B,1.244
107,S0205,L920112114440,11,4,2021-11-04,1.25877,1.25073,1.25376,1.25502,1.25288,1.25,1.24313,1.23146,1.21823,1.19999,1.23156,1.24492,1.24512,1.25677,1.25648,1.25449,1.25351,1.25437,1.25174,1.24871,1.24269,1.23581,1.21944,0,0,0,0,0,0,0,0.05878,B,1.244
108,S0504,L920112114440,11,4,2021-11-04,1.2047,1.23232,1.24402,1.24904,1.25619,1.25651,1.25955,1.25686,1.26123,1.25409,1.24731,1.24746,1.23315,1.20933,1.20233,1.22486,1.24252,1.25098,1.25561,1.25669,1.26053,1.25353,1.2577,0,0,0,0,0,0,0,0.0589,B,1.244
109,S0904,L920112114440,11,4,2021-11-04,1.20746,1.22895,1.24462,1.24785,1.25272,1.25551,1.25269,1.25662,1.26223,1.25552,1.24532,1.24826,1.23297,1.21454,1.20294,1.2241,1.24085,1.25031,1.25551,1.25585,1.25649,1.25579,1.25793,0,0,0,0,0,0,0,0.05929,B,1.244
110,S1408,L920112114440,11,4,2021-11-04,1.21912,1.23254,1.24045,1.24589,1.24893,1.2501,1.25335,1.25392,1.25667,1.25087,1.24376,1.24375,1.23403,1.22016,1.19732,1.20076,1.20525,1.20741,1.20093,1.20527,1.21651,1.21465,1.21143,0,0,0,0,0,0,0,0.05935,B,1.228
111,S1403,L920112114440,11,4,2021-11-04,1.25991,1.25344,1.25274,1.25097,1.25285,1.24712,1.2421,1.2393,1.22169,1.20029,1.23277,1.2445,1.24434,1.25491,1.25559,1.24967,1.25148,1.25228,1.25442,1.25057,1.24399,1.23341,1.2171,0,0,0,0,0,0,0,0.05962,B,1.244
112,S1104,L920112114440,11,4,2021-11-04,1.20454,1.23415,1.24428,1.24886,1.25612,1.25425,1.25736,1.25454,1.25926,1.25266,1.24888,1.25184,1.23599,1.21327,1.20255,1.23283,1.24076,1.25045,1.25924,1.25446,1.26222,1.2548,1.25529,0,0,0,0,0,0,0,0.05967,B,1.245
113,S1306,L920112114440,11,4,2021-11-04,1.20254,1.22118,1.23708,1.2477,1.25171,1.25209,1.25851,1.25345,1.25863,1.25484,1.24719,1.2443,1.23441,1.20822,1.20438,1.22398,1.24105,1.24616,1.25212,1.25551,1.25535,1.25582,1.26232,0,0,0,0,0,0,0,0.05978,B,1.242
114,S0105,L920112114440,11,4,2021-11-04,1.25692,1.25618,1.25769,1.25839,1.2555,1.25158,1.24591,1.23133,1.21819,1.20084,1.23614,1.24805,1.24964,1.25366,1.2604,1.26068,1.25767,1.25483,1.25625,1.25052,1.24654,1.23682,1.21364,0,0,0,0,0,0,0,0.05984,B,1.246
115,S0405,L920112114440,11,4,2021-11-04,1.2566,1.25126,1.25828,1.25645,1.25873,1.25134,1.24695,1.23655,1.21704,1.19972,1.23471,1.25078,1.24728,1.25323,1.2581,1.25956,1.25631,1.25433,1.25813,1.25086,1.24445,1.23692,1.21575,0,0,0,0,0,0,0,0.05984,B,1.246
116,S0506,L920112114440,11,4,2021-11-04,1.20189,1.22572,1.2396,1.24777,1.25266,1.25362,1.25792,1.25429,1.25796,1.25614,1.24942,1.24635,1.23142,1.21238,1.20572,1.22985,1.24008,1.24446,1.25107,1.25349,1.25712,1.25687,1.26185,0,0,0,0,0,0,0,0.05996,B,1.243
117,S0501,L920112114440,11,4,2021-11-04,1.21687,1.20958,1.21125,1.22086,1.21668,1.21484,1.21418,1.20602,1.20027,1.213,1.23544,1.24732,1.24773,1.25897,1.26068,1.25945,1.25605,1.25293,1.25218,1.24738,1.24453,1.23874,1.21793,0,0,0,0,0,0,0,0.06041,C,1.232
118,S1407,L920112114440,11,4,2021-11-04,1.25963,1.2546,1.25103,1.25043,1.25142,1.24697,1.24147,1.23638,1.22058,1.21703,1.23383,1.24233,1.24106,1.25361,1.21367,1.20246,1.20428,1.21206,1.2113,1.21183,1.20817,1.19909,1.20195,0,0,0,0,0,0,0,0.06054,C,1.229
119,S1405,L920112114440,11,4,2021-11-04,1.25348,1.24868,1.25389,1.25458,1.25292,1.25085,1.24302,1.23046,1.21629,1.19847,1.23134,1.24298,1.24329,1.25079,1.25914,1.25761,1.25299,1.25358,1.25238,1.24963,1.24367,1.23829,1.21698,0,0,0,0,0,0,0,0.06067,C,1.243
120,S1503,L920112114440,11,4,2021-11-04,1.25659,1.25745,1.25262,1.25104,1.25124,1.24591,1.24176,1.23614,1.21466,1.19676,1.23086,1.24185,1.24299,1.24804,1.25478,1.24975,1.25022,1.25391,1.25546,1.25082,1.24384,1.23091,1.2145,0,0,0,0,0,0,0,0.06069,C,1.242
121,S0906,L920112114440,11,4,2021-11-04,1.20891,1.22425,1.23899,1.24865,1.25403,1.25554,1.25533,1.25519,1.25834,1.2538,1.24357,1.24323,1.23197,1.21289,1.20128,1.22545,1.24064,1.2459,1.25198,1.25642,1.25536,1.25602,1.26224,0,0,0,0,0,0,0,0.06096,C,1.243
122,S1504,L920112114440,11,4,2021-11-04,1.20646,1.22886,1.24286,1.24741,1.2525,1.25155,1.25313,1.25316,1.26007,1.2507,1.24437,1.24554,1.23585,1.20936,1.1989,1.22482,1.24041,1.2481,1.25461,1.25136,1.25618,1.25085,1.2551,0,0,0,0,0,0,0,0.06117,C,1.242
123,S1402,L920112114440,11,4,2021-11-04,1.19615,1.20755,1.21345,1.21618,1.21806,1.22186,1.21964,1.21556,1.2167,1.25056,1.24599,1.24612,1.23574,1.21861,1.21842,1.23576,1.24197,1.24497,1.25209,1.2515,1.25696,1.25585,1.25734,0,0,0,0,0,0,0,0.06119,C,1.232
124,S0705,L920112114440,11,4,2021-11-04,1.25896,1.25413,1.25386,1.25656,1.25504,1.25141,1.24625,1.23256,1.22013,1.20241,1.23538,1.24509,1.24656,1.25508,1.26364,1.26068,1.2551,1.25829,1.25387,1.25247,1.24637,1.23819,1.22026,0,0,0,0,0,0,0,0.06123,C,1.246
125,S0203,L920112114440,11,4,2021-11-04,1.25625,1.25613,1.25511,1.25711,1.25411,1.24933,1.24352,1.23789,1.21768,1.19735,1.23285,1.24684,1.24385,1.25127,1.25572,1.25081,1.25858,1.25689,1.2577,1.25163,1.24555,1.23086,1.21689,0,0,0,0,0,0,0,0.06123,C,1.245
126,S0905,L920112114440,11,4,2021-11-04,1.25624,1.25527,1.25593,1.25634,1.25784,1.25068,1.24842,1.23693,1.21598,1.20007,1.23467,1.24806,1.24521,1.25125,1.2619,1.26121,1.2559,1.26016,1.2583,1.25291,1.24907,1.24144,1.21596,0,0,0,0,0,0,0,0.06183,C,1.247
127,S0601,L920112114440,11,4,2021-11-04,1.21179,1.20662,1.21024,1.21951,1.21755,1.21254,1.20752,1.1971,1.1982,1.21802,1.23227,1.24511,1.24439,1.25222,1.25901,1.25731,1.25382,1.2513,1.25444,1.24805,1.24382,1.23699,1.21826,0,0,0,0,0,0,0,0.06191,C,1.23
128,S0703,L920112114440,11,4,2021-11-04,1.26558,1.25789,1.25253,1.2547,1.25206,1.24964,1.24343,1.23949,1.21964,1.20311,1.23697,1.2449,1.24691,1.25914,1.25694,1.25215,1.25339,1.25625,1.25463,1.25441,1.24604,1.2356,1.21771,0,0,0,0,0,0,0,0.06247,C,1.246
129,S1201,L920112114440,11,4,2021-11-04,1.21175,1.20682,1.21223,1.22434,1.21808,1.21642,1.21411,1.20238,1.19982,1.21116,1.23253,1.24543,1.24424,1.25257,1.26236,1.25864,1.25394,1.25364,1.25379,1.24999,1.24303,1.23972,1.2129,0,0,0,0,0,0,0,0.06254,C,1.231
130,S0202,L920112114440,11,4,2021-11-04,1.19684,1.20205,1.20848,1.21531,1.21711,1.2188,1.21911,1.21504,1.21691,1.25208,1.24769,1.2475,1.23694,1.21995,1.21202,1.23173,1.23911,1.24569,1.25,1.25396,1.25365,1.25575,1.25939,0,0,0,0,0,0,0,0.06255,C,1.231
131,S0505,L920112114440,11,4,2021-11-04,1.26084,1.25064,1.25256,1.25499,1.25442,1.24843,1.24714,1.23223,1.21534,1.19815,1.2337,1.24396,1.24454,1.25729,1.25737,1.25942,1.25418,1.25438,1.25122,1.24647,1.24654,1.23864,1.21666,0,0,0,0,0,0,0,0.06269,C,1.244
132,S0304,L920112114440,11,4,2021-11-04,1.19841,1.23036,1.24108,1.24725,1.25301,1.25382,1.25312,1.25433,1.25996,1.25537,1.24608,1.24506,1.2327,1.20233,1.19719,1.23083,1.23988,1.24996,1.25362,1.25524,1.25598,1.25556,1.25572,0,0,0,0,0,0,0,0.06277,C,1.242
133,S0306,L920112114440,11,4,2021-11-04,1.19999,1.22823,1.23858,1.24767,1.25212,1.25335,1.25618,1.25378,1.25574,1.25147,1.24445,1.24606,1.2327,1.20112,1.20359,1.23075,1.24068,1.25014,1.25464,1.25576,1.25649,1.25642,1.26286,0,0,0,0,0,0,0,0.06287,C,1.242
134,S1105,L920112114440,11,4,2021-11-04,1.255,1.25499,1.25376,1.25594,1.25505,1.24856,1.24468,1.23133,1.21624,1.19821,1.23238,1.24768,1.24558,1.25171,1.25947,1.26139,1.25568,1.25733,1.25646,1.25007,1.24661,1.23651,1.21503,0,0,0,0,0,0,0,0.06318,C,1.245
135,S0804,L920112114440,11,4,2021-11-04,1.2113,1.23217,1.24287,1.24925,1.25171,1.25574,1.25833,1.2579,1.26089,1.25576,1.2487,1.2487,1.23324,1.21396,1.19952,1.22584,1.24265,1.25317,1.25627,1.25808,1.26279,1.25652,1.25892,0,0,0,0,0,0,0,0.06327,C,1.245
136,S1001,L920112114440,11,4,2021-11-04,1.22031,1.20004,1.21181,1.2131,1.21276,1.2054,1.20418,1.20036,1.19647,1.21753,1.23727,1.2476,1.24904,1.25726,1.26013,1.25795,1.25973,1.25439,1.25469,1.25107,1.24694,1.24365,1.22286,0,0,0,0,0,0,0,0.06366,C,1.232
137,S0903,L920112114440,11,4,2021-11-04,1.2575,1.25962,1.25621,1.25518,1.25436,1.25069,1.2467,1.23996,1.21614,1.19657,1.23544,1.24831,1.24714,1.25265,1.25793,1.25632,1.25679,1.25952,1.26061,1.25427,1.25048,1.23684,1.21359,0,0,0,0,0,0,0,0.06404,C,1.246
138,S1003,L920112114440,11,4,2021-11-04,1.25858,1.25973,1.26148,1.25676,1.25702,1.25164,1.24551,1.24326,1.2178,1.19844,1.23249,1.24823,1.25086,1.25469,1.25951,1.25088,1.26259,1.25893,1.25977,1.25654,1.24906,1.23215,1.21348,0,0,0,0,0,0,0,0.06415,C,1.247
139,S1307,L920112114440,11,4,2021-11-04,1.25953,1.25958,1.25393,1.25388,1.25351,1.25023,1.2444,1.24063,1.21692,1.21619,1.23686,1.24764,1.24692,1.25527,1.20781,1.19687,1.19947,1.20952,1.20741,1.20706,1.20226,1.19737,1.19528,0,0,0,0,0,0,0,0.0643,C,1.229
140,S1103,L920112114440,11,4,2021-11-04,1.25793,1.2604,1.25358,1.25556,1.25481,1.24693,1.24378,1.23694,1.21236,1.19596,1.23613,1.24619,1.24678,1.25351,1.25721,1.25426,1.25501,1.25523,1.25691,1.25043,1.24389,1.23073,1.21287,0,0,0,0,0,0,0,0.06444,C,1.244
141,S0608,L920112114440,11,4,2021-11-04,1.22014,1.23236,1.24316,1.24539,1.25287,1.25183,1.25434,1.25767,1.25706,1.25172,1.24642,1.24769,1.23889,1.22407,1.19324,1.19759,1.20273,1.20622,1.20164,1.20497,1.21334,1.21318,1.21434,0,0,0,0,0,0,0,0.06443,C,1.229
142,S1501,L920112114440,11,4,2021-11-04,1.20904,1.20586,1.2063,1.21681,1.21306,1.20955,1.20312,1.19693,1.19261,1.21339,1.23377,1.24482,1.24349,1.25061,1.25731,1.25581,1.25225,1.252,1.25171,1.24838,1.24213,1.23736,1.21718,0,0,0,0,0,0,0,0.0647,C,1.228
143,S1304,L920112114440,11,4,2021-11-04,1.20978,1.22802,1.24175,1.24815,1.25132,1.25141,1.25645,1.2539,1.25985,1.25307,1.2462,1.24517,1.23348,1.20991,1.19492,1.22383,1.24042,1.24861,1.25193,1.25358,1.25827,1.2516,1.25728,0,0,0,0,0,0,0,0.06493,C,1.242
144,S0407,L920112114440,11,4,2021-11-04,1.26051,1.25824,1.25498,1.25201,1.25389,1.24895,1.24167,1.23642,1.21892,1.21649,1.2351,1.24769,1.24628,1.25813,1.21601,1.2015,1.20648,1.21301,1.21427,1.20474,1.20661,1.19624,1.19553,0,0,0,0,0,0,0,0.06498,C,1.23
145,S1002,L920112114440,11,4,2021-11-04,1.19839,1.19942,1.21081,1.21219,1.21395,1.21878,1.21822,1.21546,1.22161,1.25649,1.24526,1.2499,1.23584,1.22353,1.21518,1.22748,1.24395,1.24542,1.25269,1.25498,1.25562,1.26029,1.26398,0,0,0,0,0,0,0,0.06559,C,1.232
146,S0207,L920112114440,11,4,2021-11-04,1.25468,1.25561,1.25346,1.25544,1.25244,1.2494,1.24205,1.23631,1.21783,1.2168,1.23234,1.24622,1.24438,1.24945,1.20971,1.19948,1.20302,1.21018,1.21098,1.20367,1.19944,1.18976,1.19316,0,0,0,0,0,0,0,0.06585,C,1.227
147,S0101,L920112114440,11,4,2021-11-04,1.21533,1.20685,1.2145,1.21804,1.21971,1.21235,1.21094,1.19624,1.19564,1.21419,1.23422,1.24783,1.24859,1.25434,1.26158,1.25998,1.2556,1.25796,1.25454,1.25007,1.2449,1.23713,1.21767,0,0,0,0,0,0,0,0.06594,C,1.232
148,S0607,L920112114440,11,4,2021-11-04,1.2613,1.2534,1.24911,1.25271,1.252,1.24595,1.24538,1.23616,1.22354,1.22025,1.23531,1.24411,1.24349,1.25615,1.21391,1.20365,1.20589,1.20999,1.20956,1.205,1.20472,1.19535,1.19771,0,0,0,0,0,0,0,0.06595,C,1.229
149,S0103,L920112114440,11,4,2021-11-04,1.26548,1.25603,1.25379,1.25446,1.25189,1.24847,1.24429,1.23656,1.21606,1.19923,1.2353,1.24577,1.24683,1.25803,1.25507,1.25189,1.25561,1.25552,1.2564,1.25207,1.24656,1.23265,1.21424,0,0,0,0,0,0,0,0.06625,C,1.245
150,S1301,L920112114440,11,4,2021-11-04,1.2111,1.20018,1.20387,1.2144,1.20603,1.20465,1.20048,1.19426,1.18998,1.2162,1.23443,1.24574,1.24621,1.25518,1.2553,1.25645,1.25306,1.25246,1.25117,1.248,1.24267,1.23806,1.22004,0,0,0,0,0,0,0,0.06647,C,1.228
151,S0107,L920112114440,11,4,2021-11-04,1.26075,1.25735,1.25323,1.25155,1.25255,1.24851,1.24585,1.23686,1.21938,1.21883,1.23708,1.24979,1.24802,1.25728,1.21434,1.20213,1.20736,1.21121,1.21076,1.20687,1.20378,1.19423,1.19523,0,0,0,0,0,0,0,0.06652,C,1.23
152,S1202,L920112114440,11,4,2021-11-04,1.19364,1.20936,1.21296,1.21872,1.22352,1.22386,1.22073,1.21853,1.22001,1.2526,1.24747,1.24771,1.2332,1.21295,1.21202,1.2339,1.24294,1.24595,1.25446,1.25416,1.2568,1.26034,1.25805,0,0,0,0,0,0,0,0.0667,C,1.233
153,S1203,L920112114440,11,4,2021-11-04,1.26356,1.256,1.2536,1.25095,1.25445,1.24832,1.24432,1.24278,1.21558,1.19644,1.2341,1.24638,1.2459,1.25638,1.25483,1.2467,1.25028,1.25256,1.25334,1.25134,1.24423,1.23239,1.21199,0,0,0,0,0,0,0,0.06712,C,1.244
154,S1507,L920112114440,11,4,2021-11-04,1.25421,1.25481,1.2515,1.25085,1.24852,1.24703,1.24145,1.23497,1.21356,1.20917,1.23298,1.242,1.24262,1.24799,1.20624,1.19948,1.19799,1.20493,1.2055,1.20551,1.19945,1.19062,1.18751,0,0,0,0,0,0,0,0.0673,C,1.225
155,S1303,L920112114440,11,4,2021-11-04,1.26101,1.25861,1.25387,1.25154,1.25374,1.25064,1.24347,1.23891,1.21759,1.19367,1.23585,1.24704,1.24664,1.25543,1.25421,1.25266,1.25298,1.25566,1.25712,1.2508,1.24689,1.23348,1.21278,0,0,0,0,0,0,0,0.06734,C,1.245
156,S1305,L920112114440,11,4,2021-11-04,1.25508,1.25478,1.25572,1.25574,1.25564,1.24917,1.24586,1.23287,1.21596,1.19569,1.2335,1.24692,1.24779,1.25158,1.25799,1.2639,1.25762,1.25616,1.25711,1.25061,1.24721,1.24024,1.21122,0,0,0,0,0,0,0,0.06821,C,1.245
157,S1008,L920112114440,11,4,2021-11-04,1.21492,1.23098,1.2435,1.24801,1.25459,1.25734,1.25319,1.25919,1.26064,1.2555,1.24706,1.24804,1.23715,1.2199,1.19187,1.19844,1.20494,1.21221,1.2088,1.2128,1.22003,1.22232,1.22422,0,0,0,0,0,0,0,0.06877,C,1.232
158,S0102,L920112114440,11,4,2021-11-04,1.19202,1.20323,1.20874,1.21752,1.21719,1.21783,1.21921,1.21733,1.21906,1.25539,1.24741,1.25022,1.23628,1.22044,1.21568,1.23097,1.24435,1.2496,1.25419,1.25264,1.25806,1.259,1.26121,0,0,0,0,0,0,0,0.06919,C,1.233
159,S1502,L920112114440,11,4,2021-11-04,1.18897,1.19992,1.20526,1.2103,1.21409,1.21646,1.21603,1.21341,1.21407,1.25391,1.24679,1.24814,1.239,1.21384,1.20631,1.22954,1.24009,1.24659,1.24933,1.25159,1.25332,1.25343,1.25836,0,0,0,0,0,0,0,0.06939,C,1.229
160,S0208,L920112114440,11,4,2021-11-04,1.21476,1.23483,1.24331,1.24959,1.2509,1.25337,1.25412,1.25487,1.25771,1.25203,1.24417,1.24508,1.23449,1.21465,1.18825,1.19595,1.20105,1.20549,1.20004,1.20923,1.20959,1.20586,1.20807,0,0,0,0,0,0,0,0.06946,C,1.227
161,S1208,L920112114440,11,4,2021-11-04,1.21344,1.23151,1.23923,1.24616,1.25393,1.25596,1.25454,1.25589,1.25996,1.25272,1.24695,1.24575,1.2345,1.21426,1.19044,1.19477,1.19856,1.20285,1.20117,1.20702,1.21259,1.21187,1.21349,0,0,0,0,0,0,0,0.06952,C,1.228
162,S0901,L920112114440,11,4,2021-11-04,1.20854,1.20391,1.20532,1.21221,1.21115,1.20823,1.20485,1.19925,1.19256,1.21521,1.23617,1.24795,1.24661,1.25207,1.26209,1.25764,1.25527,1.2558,1.2573,1.25162,1.24872,1.24175,1.21967,0,0,0,0,0,0,0,0.06953,C,1.23
